flight_id,date,year,month,day,hour,carrier,carrier_name,origin,origin_city,dest,dest_city,dep_delay,arr_delay,distance
3836,2024-06-08,2024,6,8,20,NK,Spirit Airlines,DFW,Dallas,JFK,New York,22.6,20.3,1456
3837,2024-06-08,2024,6,8,21,UA,United Airlines,DEN,Denver,DFW,Dallas,15.0,13.5,1892
3838,2024-06-08,2024,6,8,22,NK,Spirit Airlines,ATL,Atlanta,JFK,New York,8.0,7.2,703
3839,2024-06-08,2024,6,8,23,AA,American Airlines,DFW,Dallas,LAX,Los Angeles,9.6,8.6,2292
3840,2024-06-09,2024,6,9,0,UA,United Airlines,BOS,Boston,DFW,Dallas,25.4,22.9,2599
3841,2024-06-09,2024,6,9,1,UA,United Airlines,DFW,Dallas,ATL,Atlanta,17.1,15.4,491
3842,2024-06-09,2024,6,9,2,AS,Alaska Airlines,SFO,San Francisco,DEN,Denver,18.8,16.9,550
3843,2024-06-09,2024,6,9,3,DL,Delta Air Lines,ORD,Chicago,DFW,Dallas,17.8,16.0,402
3844,2024-06-09,2024,6,9,4,UA,United Airlines,SFO,San Francisco,ATL,Atlanta,18.4,16.6,2182
3845,2024-06-09,2024,6,9,5,AS,Alaska Airlines,DEN,Denver,SFO,San Francisco,16.5,14.9,1077
3846,2024-06-09,2024,6,9,6,NK,Spirit Airlines,LAX,Los Angeles,DFW,Dallas,21.6,19.4,861
3847,2024-06-09,2024,6,9,7,B6,JetBlue,SFO,San Francisco,ORD,Chicago,33.8,30.4,1777
3848,2024-06-09,2024,6,9,8,WN,Southwest Airlines,JFK,New York,DEN,Denver,32.2,29.0,2528
3849,2024-06-09,2024,6,9,9,DL,Delta Air Lines,ORD,Chicago,LAX,Los Angeles,28.9,26.0,2316
3850,2024-06-09,2024,6,9,10,WN,Southwest Airlines,ORD,Chicago,SFO,San Francisco,19.7,17.7,349
3851,2024-06-09,2024,6,9,11,AA,American Airlines,SFO,San Francisco,ATL,Atlanta,22.9,20.6,628
3852,2024-06-09,2024,6,9,12,DL,Delta Air Lines,DFW,Dallas,LAX,Los Angeles,18.5,16.7,2608
3853,2024-06-09,2024,6,9,13,UA,United Airlines,LAX,Los Angeles,DFW,Dallas,16.1,14.5,1555
3854,2024-06-09,2024,6,9,14,AA,American Airlines,DEN,Denver,DFW,Dallas,27.4,24.7,2629
3855,2024-06-09,2024,6,9,15,B6,JetBlue,DFW,Dallas,JFK,New York,23.1,20.8,1813
3856,2024-06-09,2024,6,9,16,DL,Delta Air Lines,LAX,Los Angeles,SFO,San Francisco,15.8,14.2,1383
3857,2024-06-09,2024,6,9,17,WN,Southwest Airlines,DEN,Denver,ATL,Atlanta,26.9,24.2,1823
3858,2024-06-09,2024,6,9,18,AA,American Airlines,DFW,Dallas,ORD,Chicago,35.8,32.2,1065
3859,2024-06-09,2024,6,9,19,NK,Spirit Airlines,SFO,San Francisco,LAX,Los Angeles,34.0,30.6,1312
3860,2024-06-09,2024,6,9,20,AS,Alaska Airlines,DEN,Denver,LAX,Los Angeles,18.9,17.0,704
3861,2024-06-09,2024,6,9,21,B6,JetBlue,BOS,Boston,LAX,Los Angeles,21.2,19.1,1634
3862,2024-06-09,2024,6,9,22,B6,JetBlue,LAX,Los Angeles,SFO,San Francisco,17.6,15.8,2703
3863,2024-06-09,2024,6,9,23,B6,JetBlue,ORD,Chicago,DFW,Dallas,20.4,18.4,1435
3864,2024-06-10,2024,6,10,0,WN,Southwest Airlines,JFK,New York,DEN,Denver,10.5,9.5,987
3865,2024-06-10,2024,6,10,1,UA,United Airlines,LAX,Los Angeles,ATL,Atlanta,0.0,0.0,1853
3866,2024-06-10,2024,6,10,2,AA,American Airlines,BOS,Boston,ORD,Chicago,11.3,10.2,813
3867,2024-06-10,2024,6,10,3,AA,American Airlines,ORD,Chicago,DFW,Dallas,5.8,5.2,2266
3868,2024-06-10,2024,6,10,4,DL,Delta Air Lines,ORD,Chicago,DEN,Denver,14.5,13.1,358
3869,2024-06-10,2024,6,10,5,NK,Spirit Airlines,JFK,New York,LAX,Los Angeles,22.1,19.9,2513
3870,2024-06-10,2024,6,10,6,NK,Spirit Airlines,DFW,Dallas,SFO,San Francisco,35.2,31.7,1973
3871,2024-06-10,2024,6,10,7,AA,American Airlines,DEN,Denver,DFW,Dallas,25.7,23.1,2550
3872,2024-06-10,2024,6,10,8,DL,Delta Air Lines,DFW,Dallas,ORD,Chicago,18.7,16.8,2606
3873,2024-06-10,2024,6,10,9,NK,Spirit Airlines,BOS,Boston,ATL,Atlanta,35.9,32.3,1681
3874,2024-06-10,2024,6,10,10,WN,Southwest Airlines,LAX,Los Angeles,DFW,Dallas,17.0,15.3,952
3875,2024-06-10,2024,6,10,11,DL,Delta Air Lines,BOS,Boston,DEN,Denver,17.7,15.9,2559
3876,2024-06-10,2024,6,10,12,UA,United Airlines,DFW,Dallas,BOS,Boston,19.3,17.4,410
3877,2024-06-10,2024,6,10,13,DL,Delta Air Lines,SFO,San Francisco,ATL,Atlanta,10.2,9.2,1459
3878,2024-06-10,2024,6,10,14,AA,American Airlines,ATL,Atlanta,SFO,San Francisco,14.2,12.8,950
3879,2024-06-10,2024,6,10,15,AA,American Airlines,LAX,Los Angeles,BOS,Boston,2.4,2.2,1012
3880,2024-06-10,2024,6,10,16,B6,JetBlue,BOS,Boston,ORD,Chicago,9.1,8.2,467
3881,2024-06-10,2024,6,10,17,AS,Alaska Airlines,DEN,Denver,JFK,New York,30.7,27.6,1815
3882,2024-06-10,2024,6,10,18,DL,Delta Air Lines,DFW,Dallas,JFK,New York,14.1,12.7,1033
3883,2024-06-10,2024,6,10,19,DL,Delta Air Lines,LAX,Los Angeles,DFW,Dallas,27.4,24.7,2555
3884,2024-06-10,2024,6,10,20,NK,Spirit Airlines,SFO,San Francisco,ORD,Chicago,17.5,15.8,923
3885,2024-06-10,2024,6,10,21,AA,American Airlines,SFO,San Francisco,LAX,Los Angeles,24.2,21.8,1617
3886,2024-06-10,2024,6,10,22,WN,Southwest Airlines,BOS,Boston,ATL,Atlanta,5.8,5.2,820
3887,2024-06-10,2024,6,10,23,UA,United Airlines,JFK,New York,LAX,Los Angeles,6.4,5.8,1129
3888,2024-06-11,2024,6,11,0,DL,Delta Air Lines,ATL,Atlanta,BOS,Boston,18.1,16.3,393
3889,2024-06-11,2024,6,11,1,AA,American Airlines,BOS,Boston,ORD,Chicago,15.6,14.0,1876
3890,2024-06-11,2024,6,11,2,DL,Delta Air Lines,ATL,Atlanta,DEN,Denver,9.8,8.8,1589
3891,2024-06-11,2024,6,11,3,WN,Southwest Airlines,BOS,Boston,JFK,New York,3.5,3.2,2065
3892,2024-06-11,2024,6,11,4,UA,United Airlines,ATL,Atlanta,JFK,New York,26.7,24.0,2361
3893,2024-06-11,2024,6,11,5,UA,United Airlines,DEN,Denver,SFO,San Francisco,35.9,32.3,2363
3894,2024-06-11,2024,6,11,6,B6,JetBlue,LAX,Los Angeles,BOS,Boston,16.5,14.9,2478
3895,2024-06-11,2024,6,11,7,AA,American Airlines,DFW,Dallas,SFO,San Francisco,34.0,30.6,881
3896,2024-06-11,2024,6,11,8,AA,American Airlines,BOS,Boston,JFK,New York,28.7,25.8,1315
3897,2024-06-11,2024,6,11,9,UA,United Airlines,ORD,Chicago,SFO,San Francisco,25.8,23.2,2391
3898,2024-06-11,2024,6,11,10,DL,Delta Air Lines,BOS,Boston,JFK,New York,12.8,11.5,2219
3899,2024-06-11,2024,6,11,11,WN,Southwest Airlines,DEN,Denver,BOS,Boston,16.8,15.1,1616
3900,2024-06-11,2024,6,11,12,DL,Delta Air Lines,DEN,Denver,ORD,Chicago,38.7,34.8,664
3901,2024-06-11,2024,6,11,13,UA,United Airlines,BOS,Boston,JFK,New York,19.4,17.5,1105
3902,2024-06-11,2024,6,11,14,NK,Spirit Airlines,DFW,Dallas,DEN,Denver,25.2,22.7,1360
3903,2024-06-11,2024,6,11,15,DL,Delta Air Lines,BOS,Boston,SFO,San Francisco,30.4,27.4,2587
3904,2024-06-11,2024,6,11,16,NK,Spirit Airlines,JFK,New York,ORD,Chicago,17.7,15.9,1446
3905,2024-06-11,2024,6,11,17,WN,Southwest Airlines,SFO,San Francisco,DEN,Denver,19.6,17.6,1432
3906,2024-06-11,2024,6,11,18,AA,American Airlines,ATL,Atlanta,JFK,New York,17.0,15.3,2232
3907,2024-06-11,2024,6,11,19,UA,United Airlines,SFO,San Francisco,JFK,New York,46.5,41.9,1724
3908,2024-06-11,2024,6,11,20,UA,United Airlines,BOS,Boston,SFO,San Francisco,29.4,26.5,2283
3909,2024-06-11,2024,6,11,21,B6,JetBlue,LAX,Los Angeles,ATL,Atlanta,18.9,17.0,2601
3910,2024-06-11,2024,6,11,22,WN,Southwest Airlines,JFK,New York,BOS,Boston,8.6,7.7,2488
3911,2024-06-11,2024,6,11,23,NK,Spirit Airlines,DFW,Dallas,JFK,New York,1.1,1.0,1586
3912,2024-06-12,2024,6,12,0,AA,American Airlines,SFO,San Francisco,ATL,Atlanta,15.6,14.0,1143
3913,2024-06-12,2024,6,12,1,AA,American Airlines,LAX,Los Angeles,ORD,Chicago,8.6,7.7,698
3914,2024-06-12,2024,6,12,2,B6,JetBlue,JFK,New York,BOS,Boston,16.2,14.6,932
3915,2024-06-12,2024,6,12,3,AA,American Airlines,BOS,Boston,JFK,New York,14.5,13.1,1502
3916,2024-06-12,2024,6,12,4,DL,Delta Air Lines,ATL,Atlanta,ORD,Chicago,12.3,11.1,1654
3917,2024-06-12,2024,6,12,5,NK,Spirit Airlines,SFO,San Francisco,ATL,Atlanta,8.3,7.5,538
3918,2024-06-12,2024,6,12,6,WN,Southwest Airlines,SFO,San Francisco,JFK,New York,27.7,24.9,592
3919,2024-06-12,2024,6,12,7,DL,Delta Air Lines,DFW,Dallas,BOS,Boston,34.2,30.8,1128
3920,2024-06-12,2024,6,12,8,AS,Alaska Airlines,SFO,San Francisco,LAX,Los Angeles,27.8,25.0,801
3921,2024-06-12,2024,6,12,9,WN,Southwest Airlines,JFK,New York,BOS,Boston,34.2,30.8,2349
3922,2024-06-12,2024,6,12,10,UA,United Airlines,DEN,Denver,SFO,San Francisco,21.5,19.4,1390
3923,2024-06-12,2024,6,12,11,WN,Southwest Airlines,ATL,Atlanta,BOS,Boston,20.6,18.5,803
3924,2024-06-12,2024,6,12,12,AA,American Airlines,ATL,Atlanta,SFO,San Francisco,19.4,17.5,298
3925,2024-06-12,2024,6,12,13,B6,JetBlue,LAX,Los Angeles,DFW,Dallas,4.8,4.3,510
3926,2024-06-12,2024,6,12,14,WN,Southwest Airlines,LAX,Los Angeles,BOS,Boston,18.4,16.6,1125
3927,2024-06-12,2024,6,12,15,UA,United Airlines,BOS,Boston,DEN,Denver,23.5,21.2,1831
3928,2024-06-12,2024,6,12,16,AA,American Airlines,SFO,San Francisco,ORD,Chicago,24.3,21.9,1546
3929,2024-06-12,2024,6,12,17,NK,Spirit Airlines,BOS,Boston,JFK,New York,30.4,27.4,2370
3930,2024-06-12,2024,6,12,18,DL,Delta Air Lines,ORD,Chicago,LAX,Los Angeles,32.7,29.4,2463
3931,2024-06-12,2024,6,12,19,WN,Southwest Airlines,ATL,Atlanta,BOS,Boston,23.9,21.5,727
3932,2024-06-12,2024,6,12,20,NK,Spirit Airlines,ORD,Chicago,DFW,Dallas,12.9,11.6,2106
3933,2024-06-12,2024,6,12,21,AS,Alaska Airlines,DFW,Dallas,LAX,Los Angeles,23.5,21.2,1619
3934,2024-06-12,2024,6,12,22,NK,Spirit Airlines,ATL,Atlanta,DEN,Denver,9.1,8.2,259
3935,2024-06-12,2024,6,12,23,WN,Southwest Airlines,LAX,Los Angeles,SFO,San Francisco,21.3,19.2,775
3936,2024-06-13,2024,6,13,0,NK,Spirit Airlines,ATL,Atlanta,SFO,San Francisco,3.5,3.2,646
3937,2024-06-13,2024,6,13,1,B6,JetBlue,DEN,Denver,LAX,Los Angeles,0.0,0.0,764
3938,2024-06-13,2024,6,13,2,B6,JetBlue,DFW,Dallas,DEN,Denver,7.4,6.7,846
3939,2024-06-13,2024,6,13,3,UA,United Airlines,ATL,Atlanta,DEN,Denver,9.1,8.2,332
3940,2024-06-13,2024,6,13,4,AA,American Airlines,DFW,Dallas,JFK,New York,12.1,10.9,622
3941,2024-06-13,2024,6,13,5,AS,Alaska Airlines,JFK,New York,BOS,Boston,19.1,17.2,1500
3942,2024-06-13,2024,6,13,6,B6,JetBlue,ORD,Chicago,ATL,Atlanta,23.2,20.9,1786
3943,2024-06-13,2024,6,13,7,WN,Southwest Airlines,LAX,Los Angeles,DEN,Denver,10.8,9.7,703
3944,2024-06-13,2024,6,13,8,NK,Spirit Airlines,BOS,Boston,ATL,Atlanta,30.1,27.1,2198
3945,2024-06-13,2024,6,13,9,NK,Spirit Airlines,JFK,New York,ORD,Chicago,41.4,37.3,1149
3946,2024-06-13,2024,6,13,10,DL,Delta Air Lines,SFO,San Francisco,DFW,Dallas,26.6,23.9,1038
3947,2024-06-13,2024,6,13,11,B6,JetBlue,DEN,Denver,BOS,Boston,12.5,11.3,838
3948,2024-06-13,2024,6,13,12,UA,United Airlines,ATL,Atlanta,BOS,Boston,21.1,19.0,1277
3949,2024-06-13,2024,6,13,13,WN,Southwest Airlines,DEN,Denver,SFO,San Francisco,10.1,9.1,1837
3950,2024-06-13,2024,6,13,14,NK,Spirit Airlines,BOS,Boston,ORD,Chicago,9.8,8.8,2143
3951,2024-06-13,2024,6,13,15,NK,Spirit Airlines,ORD,Chicago,DFW,Dallas,14.6,13.1,493
3952,2024-06-13,2024,6,13,16,DL,Delta Air Lines,SFO,San Francisco,DEN,Denver,18.7,16.8,1785
3953,2024-06-13,2024,6,13,17,NK,Spirit Airlines,SFO,San Francisco,LAX,Los Angeles,23.8,21.4,2724
3954,2024-06-13,2024,6,13,18,AS,Alaska Airlines,BOS,Boston,SFO,San Francisco,34.2,30.8,2481
3955,2024-06-13,2024,6,13,19,AA,American Airlines,LAX,Los Angeles,DFW,Dallas,32.6,29.3,797
3956,2024-06-13,2024,6,13,20,NK,Spirit Airlines,JFK,New York,DFW,Dallas,21.8,19.6,1882
3957,2024-06-13,2024,6,13,21,UA,United Airlines,ORD,Chicago,SFO,San Francisco,0.0,0.0,1981
3958,2024-06-13,2024,6,13,22,AS,Alaska Airlines,JFK,New York,ORD,Chicago,22.7,20.4,2100
3959,2024-06-13,2024,6,13,23,DL,Delta Air Lines,ORD,Chicago,BOS,Boston,0.0,0.0,2241
3960,2024-06-14,2024,6,14,0,UA,United Airlines,JFK,New York,ATL,Atlanta,10.1,9.1,354
3961,2024-06-14,2024,6,14,1,UA,United Airlines,JFK,New York,LAX,Los Angeles,0.0,0.0,1284
3962,2024-06-14,2024,6,14,2,DL,Delta Air Lines,DEN,Denver,SFO,San Francisco,0.0,0.0,2295
3963,2024-06-14,2024,6,14,3,AA,American Airlines,JFK,New York,DFW,Dallas,5.5,5.0,1695
3964,2024-06-14,2024,6,14,4,AA,American Airlines,BOS,Boston,ATL,Atlanta,17.1,15.4,1963
3965,2024-06-14,2024,6,14,5,WN,Southwest Airlines,LAX,Los Angeles,ORD,Chicago,26.0,23.4,2172
3966,2024-06-14,2024,6,14,6,B6,JetBlue,ORD,Chicago,DEN,Denver,30.9,27.8,866
3967,2024-06-14,2024,6,14,7,UA,United Airlines,SFO,San Francisco,DFW,Dallas,34.1,30.7,2709
3968,2024-06-14,2024,6,14,8,B6,JetBlue,BOS,Boston,DEN,Denver,26.3,23.7,613
3969,2024-06-14,2024,6,14,9,WN,Southwest Airlines,JFK,New York,LAX,Los Angeles,25.4,22.9,2150
3970,2024-06-14,2024,6,14,10,UA,United Airlines,ORD,Chicago,DFW,Dallas,25.8,23.2,2364
3971,2024-06-14,2024,6,14,11,AS,Alaska Airlines,JFK,New York,SFO,San Francisco,11.0,9.9,1714
3972,2024-06-14,2024,6,14,12,NK,Spirit Airlines,DFW,Dallas,BOS,Boston,25.1,22.6,1410
3973,2024-06-14,2024,6,14,13,WN,Southwest Airlines,SFO,San Francisco,DFW,Dallas,9.5,8.6,1522
3974,2024-06-14,2024,6,14,14,NK,Spirit Airlines,BOS,Boston,ORD,Chicago,28.3,25.5,711
3975,2024-06-14,2024,6,14,15,AS,Alaska Airlines,LAX,Los Angeles,SFO,San Francisco,21.1,19.0,1141
3976,2024-06-14,2024,6,14,16,AA,American Airlines,DEN,Denver,BOS,Boston,10.9,9.8,1673
3977,2024-06-14,2024,6,14,17,AA,American Airlines,DFW,Dallas,ATL,Atlanta,41.7,37.5,2666
3978,2024-06-14,2024,6,14,18,UA,United Airlines,ORD,Chicago,BOS,Boston,23.3,21.0,2563
3979,2024-06-14,2024,6,14,19,AA,American Airlines,DFW,Dallas,DEN,Denver,23.5,21.2,1560
3980,2024-06-14,2024,6,14,20,AA,American Airlines,BOS,Boston,JFK,New York,40.1,36.1,1736
3981,2024-06-14,2024,6,14,21,B6,JetBlue,ATL,Atlanta,BOS,Boston,24.9,22.4,1087
3982,2024-06-14,2024,6,14,22,AS,Alaska Airlines,JFK,New York,LAX,Los Angeles,6.5,5.9,1314
3983,2024-06-14,2024,6,14,23,WN,Southwest Airlines,SFO,San Francisco,ATL,Atlanta,33.6,30.2,448
3984,2024-06-15,2024,6,15,0,B6,JetBlue,ORD,Chicago,SFO,San Francisco,9.4,8.5,1403
3985,2024-06-15,2024,6,15,1,B6,JetBlue,DFW,Dallas,LAX,Los Angeles,11.9,10.7,1682
3986,2024-06-15,2024,6,15,2,UA,United Airlines,JFK,New York,LAX,Los Angeles,0.0,0.0,2681
3987,2024-06-15,2024,6,15,3,WN,Southwest Airlines,ATL,Atlanta,BOS,Boston,16.5,14.9,1723
3988,2024-06-15,2024,6,15,4,NK,Spirit Airlines,ATL,Atlanta,DFW,Dallas,18.8,16.9,1175
3989,2024-06-15,2024,6,15,5,AA,American Airlines,LAX,Los Angeles,JFK,New York,9.4,8.5,1748
3990,2024-06-15,2024,6,15,6,DL,Delta Air Lines,DFW,Dallas,DEN,Denver,24.7,22.2,691
3991,2024-06-15,2024,6,15,7,DL,Delta Air Lines,LAX,Los Angeles,JFK,New York,31.8,28.6,1516
3992,2024-06-15,2024,6,15,8,NK,Spirit Airlines,ORD,Chicago,BOS,Boston,12.3,11.1,1195
3993,2024-06-15,2024,6,15,9,AA,American Airlines,DEN,Denver,JFK,New York,42.1,37.9,2027
3994,2024-06-15,2024,6,15,10,UA,United Airlines,LAX,Los Angeles,ORD,Chicago,28.2,25.4,2455
3995,2024-06-15,2024,6,15,11,WN,Southwest Airlines,BOS,Boston,DEN,Denver,22.8,20.5,1044
3996,2024-06-15,2024,6,15,12,NK,Spirit Airlines,BOS,Boston,LAX,Los Angeles,28.0,25.2,946
3997,2024-06-15,2024,6,15,13,B6,JetBlue,ATL,Atlanta,BOS,Boston,9.2,8.3,2009
3998,2024-06-15,2024,6,15,14,DL,Delta Air Lines,LAX,Los Angeles,ORD,Chicago,23.9,21.5,2285
3999,2024-06-15,2024,6,15,15,DL,Delta Air Lines,DEN,Denver,BOS,Boston,27.6,24.8,1971
4000,2024-06-15,2024,6,15,16,UA,United Airlines,DFW,Dallas,ATL,Atlanta,25.2,22.7,1068
4001,2024-06-15,2024,6,15,17,WN,Southwest Airlines,JFK,New York,ATL,Atlanta,34.4,31.0,617
4002,2024-06-15,2024,6,15,18,AA,American Airlines,ATL,Atlanta,BOS,Boston,36.2,32.6,2157
4003,2024-06-15,2024,6,15,19,UA,United Airlines,LAX,Los Angeles,DFW,Dallas,30.7,27.6,1835
4004,2024-06-15,2024,6,15,20,AA,American Airlines,LAX,Los Angeles,SFO,San Francisco,12.2,11.0,439
4005,2024-06-15,2024,6,15,21,B6,JetBlue,ORD,Chicago,DFW,Dallas,18.8,16.9,697
4006,2024-06-15,2024,6,15,22,WN,Southwest Airlines,ATL,Atlanta,DFW,Dallas,14.7,13.2,1474
4007,2024-06-15,2024,6,15,23,DL,Delta Air Lines,BOS,Boston,JFK,New York,23.4,21.1,2596
4008,2024-06-16,2024,6,16,0,UA,United Airlines,JFK,New York,BOS,Boston,9.8,8.8,955
4009,2024-06-16,2024,6,16,1,UA,United Airlines,DEN,Denver,SFO,San Francisco,0.4,0.4,1001
4010,2024-06-16,2024,6,16,2,DL,Delta Air Lines,ATL,Atlanta,JFK,New York,0.0,0.0,1292
4011,2024-06-16,2024,6,16,3,DL,Delta Air Lines,BOS,Boston,SFO,San Francisco,16.0,14.4,2291
4012,2024-06-16,2024,6,16,4,B6,JetBlue,JFK,New York,SFO,San Francisco,19.7,17.7,2096
4013,2024-06-16,2024,6,16,5,UA,United Airlines,SFO,San Francisco,DFW,Dallas,11.6,10.4,1180
4014,2024-06-16,2024,6,16,6,AS,Alaska Airlines,SFO,San Francisco,ATL,Atlanta,17.7,15.9,2639
4015,2024-06-16,2024,6,16,7,AA,American Airlines,LAX,Los Angeles,ATL,Atlanta,19.0,17.1,1712
4016,2024-06-16,2024,6,16,8,DL,Delta Air Lines,LAX,Los Angeles,DEN,Denver,34.1,30.7,2590
4017,2024-06-16,2024,6,16,9,DL,Delta Air Lines,ORD,Chicago,SFO,San Francisco,25.5,23.0,1836
4018,2024-06-16,2024,6,16,10,UA,United Airlines,ATL,Atlanta,ORD,Chicago,25.8,23.2,1638
4019,2024-06-16,2024,6,16,11,NK,Spirit Airlines,LAX,Los Angeles,BOS,Boston,29.9,26.9,706
4020,2024-06-16,2024,6,16,12,DL,Delta Air Lines,JFK,New York,ORD,Chicago,6.3,5.7,1481
4021,2024-06-16,2024,6,16,13,NK,Spirit Airlines,ATL,Atlanta,LAX,Los Angeles,23.7,21.3,956
4022,2024-06-16,2024,6,16,14,AA,American Airlines,BOS,Boston,DFW,Dallas,36.1,32.5,1222
4023,2024-06-16,2024,6,16,15,UA,United Airlines,LAX,Los Angeles,DEN,Denver,10.5,9.5,553
4024,2024-06-16,2024,6,16,16,DL,Delta Air Lines,LAX,Los Angeles,DFW,Dallas,10.3,9.3,1969
4025,2024-06-16,2024,6,16,17,AA,American Airlines,ORD,Chicago,DFW,Dallas,36.0,32.4,1868
4026,2024-06-16,2024,6,16,18,WN,Southwest Airlines,LAX,Los Angeles,ORD,Chicago,38.5,34.7,547
4027,2024-06-16,2024,6,16,19,B6,JetBlue,ORD,Chicago,JFK,New York,32.6,29.3,1108
4028,2024-06-16,2024,6,16,20,DL,Delta Air Lines,SFO,San Francisco,JFK,New York,8.9,8.0,1975
4029,2024-06-16,2024,6,16,21,AA,American Airlines,SFO,San Francisco,ATL,Atlanta,11.6,10.4,2376
4030,2024-06-16,2024,6,16,22,NK,Spirit Airlines,SFO,San Francisco,LAX,Los Angeles,4.1,3.7,683
4031,2024-06-16,2024,6,16,23,UA,United Airlines,JFK,New York,ATL,Atlanta,10.8,9.7,2689
4032,2024-06-17,2024,6,17,0,NK,Spirit Airlines,DFW,Dallas,ORD,Chicago,6.0,5.4,1890
4033,2024-06-17,2024,6,17,1,UA,United Airlines,JFK,New York,ATL,Atlanta,6.4,5.8,2511
4034,2024-06-17,2024,6,17,2,B6,JetBlue,JFK,New York,SFO,San Francisco,16.7,15.0,628
4035,2024-06-17,2024,6,17,3,AA,American Airlines,DEN,Denver,ORD,Chicago,6.6,5.9,698
4036,2024-06-17,2024,6,17,4,WN,Southwest Airlines,ATL,Atlanta,ORD,Chicago,19.5,17.6,950
4037,2024-06-17,2024,6,17,5,UA,United Airlines,DFW,Dallas,DEN,Denver,28.9,26.0,1423
4038,2024-06-17,2024,6,17,6,WN,Southwest Airlines,JFK,New York,LAX,Los Angeles,11.9,10.7,2724
4039,2024-06-17,2024,6,17,7,UA,United Airlines,ATL,Atlanta,BOS,Boston,28.5,25.7,1397
4040,2024-06-17,2024,6,17,8,UA,United Airlines,SFO,San Francisco,DFW,Dallas,34.2,30.8,2272
4041,2024-06-17,2024,6,17,9,AA,American Airlines,ORD,Chicago,DFW,Dallas,33.4,30.1,806
4042,2024-06-17,2024,6,17,10,UA,United Airlines,DFW,Dallas,DEN,Denver,16.2,14.6,1168
4043,2024-06-17,2024,6,17,11,WN,Southwest Airlines,DFW,Dallas,ATL,Atlanta,12.0,10.8,1599
4044,2024-06-17,2024,6,17,12,B6,JetBlue,DEN,Denver,LAX,Los Angeles,14.6,13.1,2507
4045,2024-06-17,2024,6,17,13,DL,Delta Air Lines,DFW,Dallas,ATL,Atlanta,26.0,23.4,2441
4046,2024-06-17,2024,6,17,14,WN,Southwest Airlines,LAX,Los Angeles,DEN,Denver,26.8,24.1,2424
4047,2024-06-17,2024,6,17,15,WN,Southwest Airlines,ATL,Atlanta,DEN,Denver,24.8,22.3,1037
4048,2024-06-17,2024,6,17,16,B6,JetBlue,BOS,Boston,SFO,San Francisco,18.2,16.4,1618
4049,2024-06-17,2024,6,17,17,UA,United Airlines,DFW,Dallas,DEN,Denver,40.3,36.3,319
4050,2024-06-17,2024,6,17,18,B6,JetBlue,DFW,Dallas,LAX,Los Angeles,28.3,25.5,2667
4051,2024-06-17,2024,6,17,19,UA,United Airlines,SFO,San Francisco,LAX,Los Angeles,32.9,29.6,1694
4052,2024-06-17,2024,6,17,20,NK,Spirit Airlines,LAX,Los Angeles,BOS,Boston,14.0,12.6,2101
4053,2024-06-17,2024,6,17,21,DL,Delta Air Lines,SFO,San Francisco,DFW,Dallas,20.3,18.3,578
4054,2024-06-17,2024,6,17,22,AS,Alaska Airlines,SFO,San Francisco,DFW,Dallas,7.8,7.0,573
4055,2024-06-17,2024,6,17,23,DL,Delta Air Lines,ORD,Chicago,BOS,Boston,0.0,0.0,2083
4056,2024-06-18,2024,6,18,0,DL,Delta Air Lines,LAX,Los Angeles,ORD,Chicago,5.7,5.1,1652
4057,2024-06-18,2024,6,18,1,NK,Spirit Airlines,ATL,Atlanta,BOS,Boston,3.8,3.4,2615
4058,2024-06-18,2024,6,18,2,B6,JetBlue,SFO,San Francisco,JFK,New York,25.5,23.0,2403
4059,2024-06-18,2024,6,18,3,AA,American Airlines,LAX,Los Angeles,ATL,Atlanta,10.5,9.5,2000
4060,2024-06-18,2024,6,18,4,NK,Spirit Airlines,LAX,Los Angeles,SFO,San Francisco,2.6,2.3,1539
4061,2024-06-18,2024,6,18,5,UA,United Airlines,DEN,Denver,DFW,Dallas,28.5,25.7,980
4062,2024-06-18,2024,6,18,6,B6,JetBlue,BOS,Boston,DEN,Denver,14.0,12.6,380
4063,2024-06-18,2024,6,18,7,DL,Delta Air Lines,BOS,Boston,SFO,San Francisco,17.0,15.3,521
4064,2024-06-18,2024,6,18,8,AA,American Airlines,ORD,Chicago,LAX,Los Angeles,49.7,44.7,1080
4065,2024-06-18,2024,6,18,9,WN,Southwest Airlines,ATL,Atlanta,JFK,New York,36.4,32.8,2108
4066,2024-06-18,2024,6,18,10,AA,American Airlines,JFK,New York,LAX,Los Angeles,15.4,13.9,2119
4067,2024-06-18,2024,6,18,11,DL,Delta Air Lines,SFO,San Francisco,ATL,Atlanta,15.3,13.8,1499
4068,2024-06-18,2024,6,18,12,WN,Southwest Airlines,SFO,San Francisco,DFW,Dallas,29.7,26.7,2074
4069,2024-06-18,2024,6,18,13,B6,JetBlue,ATL,Atlanta,DFW,Dallas,13.5,12.2,2376
4070,2024-06-18,2024,6,18,14,UA,United Airlines,DEN,Denver,LAX,Los Angeles,6.4,5.8,1291
4071,2024-06-18,2024,6,18,15,UA,United Airlines,DFW,Dallas,SFO,San Francisco,27.1,24.4,2771
4072,2024-06-18,2024,6,18,16,B6,JetBlue,DEN,Denver,LAX,Los Angeles,16.9,15.2,1619
4073,2024-06-18,2024,6,18,17,AA,American Airlines,BOS,Boston,DFW,Dallas,32.8,29.5,2176
